Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Sat Aug  8 16:57:40 2020,Student,0.0001,32,20,0.99,0.5,0.969721794128418,0.6836861768368617,0.6988235294117647,0.6666666666666666,0.7021276595744681,0.6631578947368421,0.7004716981132075,0.6649076517150395,0.8161504864692688,Noise-using-synonym
Sat Aug  8 16:57:47 2020,Teacher,0.0001,32,20,0.99,0.5,0.969721794128418,0.6836861768368617,0.720626631853786,0.65,0.6524822695035462,0.718421052631579,0.684863523573201,0.6825,0.7390374541282654,Noise-using-synonym
Sat Aug  8 18:31:43 2020,Student,0.0001,32,15,0.99,0.5,0.9803600907325745,0.688667496886675,0.684863523573201,0.6925,0.6917293233082706,0.6856435643564357,0.6882793017456359,0.6890547263681592,0.7606561183929443,Noise-using-synonym
Sat Aug  8 18:31:52 2020,Teacher,0.0001,32,15,0.99,0.5,0.9803600907325745,0.684931506849315,0.6780487804878049,0.6921119592875318,0.6967418546365914,0.6732673267326733,0.6872682323856613,0.6825595984943538,0.634022057056427,Noise-using-synonym
Sat Aug  8 19:50:03 2020,Student,0.0001,32,15,0.99,0.5,0.9762684106826782,0.6749688667496887,0.6604651162790698,0.6916890080428955,0.7117794486215538,0.6386138613861386,0.6851628468033776,0.664092664092664,0.7307264804840088,Noise-using-synonym
Sat Aug  8 19:50:10 2020,Teacher,0.0001,32,15,0.99,0.5,0.9762684106826782,0.6799501867995019,0.6651162790697674,0.6970509383378016,0.7167919799498746,0.6435643564356436,0.6899879372738239,0.6692406692406692,0.6506251692771912,Noise-using-synonym
Sun Aug  9 07:57:19 2020,Student,0.0001,32,15,0.99,0.5,0.9320785403251648,0.6438356164383562,0.680952380952381,0.6031331592689295,0.6529680365296804,0.6328767123287671,0.6666666666666666,0.6176470588235293,0.6840551495552063,Noise-using-synonym
Sun Aug  9 07:57:27 2020,Teacher,0.0001,32,15,0.99,0.5,0.9320785403251648,0.6475716064757161,0.6617954070981211,0.6265432098765432,0.723744292237443,0.5561643835616439,0.6913849509269356,0.5892597968069666,0.6209896802902222,Noise-using-synonym
Sun Aug  9 09:18:00 2020,Student,0.0001,32,15,0.99,0.5,0.9386252164840698,0.6911581569115816,0.6907630522088354,0.6918032786885245,0.7853881278538812,0.5780821917808219,0.7350427350427351,0.6298507462686567,0.7225503921508789,Noise-using-synonym
Sun Aug  9 09:18:07 2020,Teacher,0.0001,32,15,0.99,0.5,0.9386252164840698,0.6774595267745953,0.7136038186157518,0.6380208333333334,0.682648401826484,0.6712328767123288,0.6977829638273046,0.6542056074766355,0.6977339386940002,Noise-using-synonym
Sun Aug  9 10:37:30 2020,Student,0.0001,32,15,0.99,0.5,0.9639934301376343,0.684931506849315,0.7341772151898734,0.6372549019607843,0.6621004566210046,0.7123287671232876,0.6962785114045619,0.6727037516170763,0.69328373670578,Noise-using-synonym
Sun Aug  9 10:37:38 2020,Teacher,0.0001,32,15,0.99,0.5,0.9639934301376343,0.6699875466998755,0.7074340527577938,0.6295336787564767,0.6735159817351598,0.6657534246575343,0.6900584795321637,0.6471371504660454,0.6057726740837097,Noise-using-synonym
Sun Aug  9 11:56:57 2020,Student,0.0001,32,15,0.99,0.5,0.9689034223556519,0.6550435865504358,0.7048346055979644,0.6073170731707317,0.632420091324201,0.6821917808219178,0.6666666666666666,0.6425806451612902,0.8312698006629944,Noise-using-synonym
Sun Aug  9 11:57:05 2020,Teacher,0.0001,32,15,0.99,0.5,0.9689034223556519,0.6674968866749689,0.7121588089330024,0.6225,0.6552511415525114,0.6821917808219178,0.6825208085612366,0.6509803921568628,0.6370155811309814,Noise-using-synonym
Sun Aug  9 16:27:27 2020,Student,0.0001,64,25,0.99,0.5,0.9599018096923828,0.688667496886675,0.6989795918367347,0.6788321167883211,0.6748768472906403,0.7027707808564232,0.68671679197995,0.6905940594059407,0.6145639419555664,Noise-using-synonym
Sun Aug  9 16:27:35 2020,Teacher,0.0001,64,25,0.99,0.5,0.9599018096923828,0.6799501867995019,0.6736596736596736,0.6871657754010695,0.7118226600985221,0.6473551637279596,0.6922155688622754,0.6666666666666666,0.5732119083404541,Noise-using-synonym
Sun Aug  9 17:54:15 2020,Student,0.0001,64,25,0.99,0.5,0.9067103266716003,0.684931506849315,0.6583850931677019,0.725,0.7832512315270936,0.5843828715365239,0.7154105736782903,0.6471408647140864,0.5898294448852539,Noise-using-synonym
Sun Aug  9 17:54:22 2020,Teacher,0.0001,64,25,0.99,0.5,0.9067103266716003,0.6463262764632628,0.59472049689441,0.8553459119496856,0.9433497536945813,0.3425692695214106,0.7295238095238096,0.4892086330935252,0.6131266355514526,Noise-using-synonym
Sun Aug  9 21:04:13 2020,Student,0.0001,64,30,0.99,0.5,0.969721794128418,0.6438356164383562,0.6812865497076024,0.6160520607375272,0.5682926829268292,0.72264631043257,0.6196808510638299,0.6651053864168618,0.6903757452964783,Noise-using-synonym
Sun Aug  9 21:04:21 2020,Teacher,0.0001,64,30,0.99,0.5,0.969721794128418,0.6662515566625156,0.6802030456852792,0.6528117359413202,0.6536585365853659,0.6793893129770993,0.6666666666666666,0.6658354114713216,0.6315515041351318,Noise-using-synonym
Sun Aug  9 22:51:14 2020,Student,0.0001,64,30,0.99,0.5,0.9836333990097046,0.6575342465753424,0.6726342710997443,0.6432038834951457,0.6414634146341464,0.6743002544529262,0.6566791510611736,0.6583850931677019,0.7912638187408447,Noise-using-synonym
