Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Tue Aug 25 06:29:59 2020,Student,0.0001,64,10,0.99,0.5,0.8762949705123901,0.6557377049180327,0.7254901960784313,0.6056338028169014,0.5692307692307692,0.7543859649122807,0.6379310344827587,0.671875,0.6437071561813354,Noise-using-synonym
Tue Aug 25 06:30:00 2020,Teacher,0.0001,64,10,0.99,0.5,0.8762949705123901,0.6885245901639344,0.6483516483516484,0.8064516129032258,0.9076923076923077,0.43859649122807015,0.7564102564102564,0.5681818181818181,0.6696589589118958,Noise-using-synonym
Tue Aug 25 06:49:55 2020,Student,0.0001,64,15,0.99,0.5,0.9500304460525513,0.5901639344262295,0.7083333333333334,0.5406976744186046,0.3923076923076923,0.8157894736842105,0.504950495049505,0.6503496503496503,1.510524034500122,Noise-using-synonym
Tue Aug 25 06:49:55 2020,Teacher,0.0001,64,15,0.99,0.5,0.9500304460525513,0.6926229508196722,0.6751592356687898,0.7241379310344828,0.8153846153846154,0.5526315789473685,0.7386759581881532,0.6268656716417911,0.5306801199913025,Noise-using-synonym
Tue Aug 25 07:10:01 2020,Student,0.0001,64,20,0.99,0.5,0.9780621528625488,0.6188524590163934,0.7534246575342466,0.5614035087719298,0.4230769230769231,0.8421052631578947,0.541871921182266,0.6736842105263158,1.6840728521347046,Noise-using-synonym
Tue Aug 25 07:10:02 2020,Teacher,0.0001,64,20,0.99,0.5,0.9780621528625488,0.5737704918032787,0.6547619047619048,0.53125,0.4230769230769231,0.7456140350877193,0.5140186915887851,0.6204379562043796,0.9747997522354126,Noise-using-synonym
Tue Aug 25 07:29:48 2020,Student,0.0001,64,25,0.99,0.5,0.982937216758728,0.5819672131147541,0.6458333333333334,0.5405405405405406,0.47692307692307695,0.7017543859649122,0.5486725663716815,0.6106870229007634,1.2538042068481445,Noise-using-synonym
Tue Aug 25 07:29:49 2020,Teacher,0.0001,64,25,0.99,0.5,0.982937216758728,0.5778688524590164,0.6626506024096386,0.5341614906832298,0.4230769230769231,0.7543859649122807,0.5164319248826291,0.6254545454545454,1.4198105335235596,Noise-using-synonym
Tue Aug 25 07:49:25 2020,Student,0.0001,64,30,0.99,0.5,0.9872029423713684,0.5655737704918032,0.6818181818181818,0.5224719101123596,0.34615384615384615,0.8157894736842105,0.4591836734693877,0.636986301369863,2.0845882892608643,Noise-using-synonym
Tue Aug 25 07:49:25 2020,Teacher,0.0001,64,30,0.99,0.5,0.9872029423713684,0.5778688524590164,0.68,0.5325443786982249,0.3923076923076923,0.7894736842105263,0.49756097560975604,0.6360424028268551,1.744885802268982,Noise-using-synonym
Tue Aug 25 08:29:18 2020,Student,0.0001,64,10,0.99,0.5,0.6538695693016052,0.6639344262295082,0.8382352941176471,0.5965909090909091,0.4453125,0.9051724137931034,0.5816326530612245,0.7191780821917809,0.6186649799346924,Noise-using-synonym
Tue Aug 25 08:29:18 2020,Teacher,0.0001,64,10,0.99,0.5,0.6538695693016052,0.48360655737704916,1.0,0.4793388429752066,0.015625,1.0,0.03076923076923077,0.6480446927374302,0.6906025409698486,Noise-using-synonym
Tue Aug 25 08:49:08 2020,Student,0.0001,64,15,0.99,0.5,0.693479597568512,0.7008196721311475,0.7433628318584071,0.6641221374045801,0.65625,0.75,0.6970954356846473,0.7044534412955467,0.7243956327438354,Noise-using-synonym
Tue Aug 25 08:49:08 2020,Teacher,0.0001,64,15,0.99,0.5,0.693479597568512,0.6598360655737705,0.835820895522388,0.5932203389830508,0.4375,0.9051724137931034,0.5743589743589744,0.7167235494880545,0.6162286400794983,Noise-using-synonym
Tue Aug 25 09:09:46 2020,Student,0.0001,64,20,0.99,0.5,0.8360755443572998,0.7008196721311475,0.7477477477477478,0.6616541353383458,0.6484375,0.7586206896551724,0.694560669456067,0.7068273092369477,0.7085671424865723,Noise-using-synonym
Tue Aug 25 09:09:46 2020,Teacher,0.0001,64,20,0.99,0.5,0.8360755443572998,0.6639344262295082,0.7395833333333334,0.6148648648648649,0.5546875,0.7844827586206896,0.6339285714285714,0.6893939393939394,0.6888320446014404,Noise-using-synonym
Tue Aug 25 09:30:46 2020,Student,0.0001,64,25,0.99,0.5,0.9427178502082825,0.6844262295081968,0.7428571428571429,0.6402877697841727,0.609375,0.7672413793103449,0.6695278969957081,0.6980392156862746,0.7665838599205017,Noise-using-synonym
Tue Aug 25 09:30:47 2020,Teacher,0.0001,64,25,0.99,0.5,0.9427178502082825,0.6680327868852459,0.7373737373737373,0.6206896551724138,0.5703125,0.7758620689655172,0.6431718061674008,0.6896551724137931,0.7606726288795471,Noise-using-synonym
Tue Aug 25 09:52:11 2020,Student,0.0001,64,30,0.99,0.5,0.9396709203720093,0.6188524590163934,0.6129032258064516,0.6292134831460674,0.7421875,0.4827586206896552,0.6713780918727916,0.5463414634146342,0.7554393410682678,Noise-using-synonym
Tue Aug 25 09:52:12 2020,Teacher,0.0001,64,30,0.99,0.5,0.9396709203720093,0.6516393442622951,0.7529411764705882,0.5974842767295597,0.5,0.8189655172413793,0.6009389671361502,0.6909090909090909,0.7714158296585083,Noise-using-synonym
Tue Aug 25 10:34:02 2020,Student,0.0001,64,10,0.99,0.5,0.6887941360473633,0.7160493827160493,0.7920792079207921,0.6619718309859155,0.625,0.8173913043478261,0.6986899563318777,0.7315175097276264,0.5944916009902954,Noise-using-synonym
Tue Aug 25 10:34:02 2020,Teacher,0.0001,64,10,0.99,0.5,0.6887941360473633,0.5596707818930041,1.0,0.5180180180180181,0.1640625,1.0,0.28187919463087246,0.6824925816023739,0.684736967086792,Noise-using-synonym
Tue Aug 25 10:55:22 2020,Student,0.0001,64,15,0.99,0.5,0.8830694556236267,0.7078189300411523,0.8433734939759037,0.6375,0.546875,0.8869565217391304,0.6635071090047393,0.7418181818181818,0.7027490735054016,Noise-using-synonym
Tue Aug 25 10:55:22 2020,Teacher,0.0001,64,15,0.99,0.5,0.8830694556236267,0.6748971193415638,0.855072463768116,0.603448275862069,0.4609375,0.9130434782608695,0.5989847715736041,0.726643598615917,0.5873474478721619,Noise-using-synonym
Tue Aug 25 11:17:46 2020,Student,0.0001,64,20,0.99,0.5,0.9348355531692505,0.7242798353909465,0.8351648351648352,0.6578947368421053,0.59375,0.8695652173913043,0.6940639269406392,0.7490636704119851,0.7129948735237122,Noise-using-synonym
