Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Mon Aug 10 10:06:48 2020,Student,0.0001,64,30,0.99,0.5,0.9590834975242615,0.4943960149439601,0.9,0.489281210592686,0.021739130434782608,0.9974293059125964,0.04245283018867925,0.6565143824027072,0.7311443090438843,Unlabelled Difference
Mon Aug 10 10:06:52 2020,Teacher,0.0001,64,30,0.99,0.5,0.9590834975242615,0.523038605230386,0.8974358974358975,0.5039267015706806,0.08454106280193237,0.9897172236503856,0.1545253863134658,0.6678230702515178,0.8295053839683533,Unlabelled Difference
Mon Aug 10 11:49:00 2020,Student,0.0001,64,30,0.99,0.5,0.9746317267417908,0.5753424657534246,0.5557065217391305,0.7910447761194029,0.966903073286052,0.1394736842105263,0.7057808455565141,0.2371364653243848,0.9531524181365967,Unlabelled Difference
Mon Aug 10 11:49:04 2020,Teacher,0.0001,64,30,0.99,0.5,0.9746317267417908,0.5740971357409713,0.5539280958721704,0.8653846153846154,0.983451536643026,0.11842105263157894,0.7086882453151618,0.20833333333333331,0.8766871690750122,Unlabelled Difference
Mon Aug 10 13:30:38 2020,Student,0.0001,64,30,0.99,0.5,0.9304419159889221,0.5280199252801993,0.5155963302752293,0.5542635658914729,0.7095959595959596,0.35135135135135137,0.5972369819341126,0.43007518796992483,0.6884288787841797,Unlabelled Difference
Mon Aug 10 13:30:42 2020,Teacher,0.0001,64,30,0.99,0.5,0.9304419159889221,0.523038605230386,0.6511627906976745,0.5157894736842106,0.0707070707070707,0.9631449631449631,0.12756264236902048,0.6718080548414739,0.6921125054359436,Unlabelled Difference
Mon Aug 10 15:13:04 2020,Student,0.0001,64,30,0.99,0.5,0.9500818252563477,0.5056039850560399,0.5239786856127886,0.4625,0.6957547169811321,0.2928759894459103,0.5977710233029382,0.35864297253634897,0.6819599270820618,Unlabelled Difference
Mon Aug 10 15:13:07 2020,Teacher,0.0001,64,30,0.99,0.5,0.9500818252563477,0.5043586550435866,0.8823529411764706,0.48764629388816644,0.07075471698113207,0.9894459102902374,0.13100436681222707,0.6533101045296167,0.7051723003387451,Unlabelled Difference
Mon Aug 10 16:54:27 2020,Student,0.0001,64,30,0.99,0.5,0.990998387336731,0.49813200498132004,0.7142857142857143,0.49032258064516127,0.04819277108433735,0.979381443298969,0.09029345372460497,0.6534823731728289,0.7770240306854248,Unlabelled Difference
Mon Aug 10 16:54:31 2020,Teacher,0.0001,64,30,0.99,0.5,0.990998387336731,0.5031133250311333,0.8636363636363636,0.49295774647887325,0.04578313253012048,0.9922680412371134,0.08695652173913043,0.6586826347305389,0.7626414895057678,Unlabelled Difference
