Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Thu Aug 27 06:50:36 2020,Student,0.0001,64,10,0.99,0.5,0.7885435819625854,0.6352459016393442,0.8305084745762712,0.572972972972973,0.3828125,0.9137931034482759,0.5240641711229946,0.7043189368770765,0.6587998867034912,Synonym and dropout
Thu Aug 27 06:50:38 2020,Teacher,0.0001,64,10,0.99,0.5,0.7885435819625854,0.6475409836065574,0.8,0.5862068965517241,0.4375,0.8793103448275862,0.5656565656565656,0.7034482758620689,0.6699486970901489,Synonym and dropout
Thu Aug 27 07:00:44 2020,Student,0.0001,64,15,0.99,0.5,0.9055454134941101,0.6352459016393442,0.6089385474860335,0.7076923076923077,0.8515625,0.39655172413793105,0.7100977198697067,0.5082872928176795,1.1785818338394165,Synonym and dropout
Thu Aug 27 07:00:45 2020,Teacher,0.0001,64,15,0.99,0.5,0.9055454134941101,0.6557377049180327,0.8333333333333334,0.5898876404494382,0.4296875,0.9051724137931034,0.5670103092783505,0.7142857142857143,0.6167963147163391,Synonym and dropout
Thu Aug 27 07:10:47 2020,Student,0.0001,64,20,0.99,0.5,0.960390031337738,0.5901639344262295,0.5921052631578947,0.5869565217391305,0.703125,0.46551724137931033,0.6428571428571428,0.5192307692307693,0.9992424249649048,Synonym and dropout
Thu Aug 27 07:10:47 2020,Teacher,0.0001,64,20,0.99,0.5,0.960390031337738,0.6639344262295082,0.7674418604651163,0.6075949367088608,0.515625,0.8275862068965517,0.616822429906542,0.7007299270072993,0.8520580530166626,Synonym and dropout
Thu Aug 27 07:20:53 2020,Student,0.0001,64,25,0.99,0.5,0.972577691078186,0.6229508196721312,0.603448275862069,0.6714285714285714,0.8203125,0.4051724137931034,0.695364238410596,0.5053763440860214,1.0607283115386963,Synonym and dropout
Thu Aug 27 07:20:53 2020,Teacher,0.0001,64,25,0.99,0.5,0.972577691078186,0.5983606557377049,0.6,0.5957446808510638,0.703125,0.4827586206896552,0.6474820143884892,0.5333333333333333,0.9645662307739258,Synonym and dropout
Thu Aug 27 07:31:16 2020,Student,0.0001,64,30,0.99,0.5,0.9774527549743652,0.6352459016393442,0.6077348066298343,0.7142857142857143,0.859375,0.3879310344827586,0.7119741100323626,0.5027932960893855,1.2757903337478638,Synonym and dropout
Thu Aug 27 07:31:17 2020,Teacher,0.0001,64,30,0.99,0.5,0.9774527549743652,0.6065573770491803,0.5941176470588235,0.6351351351351351,0.7890625,0.4051724137931034,0.6778523489932886,0.49473684210526314,1.0947424173355103,Synonym and dropout
