Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Fri Aug 21 11:52:53 2020,Student,0.0001,64,10,0.99,0.5,0.7666057348251343,0.6885245901639344,0.6428571428571429,0.8225806451612904,0.9140625,0.4396551724137931,0.7548387096774195,0.5730337078651686,0.6224426031112671,Noise-using-synonym
Fri Aug 21 11:52:54 2020,Teacher,0.0001,64,10,0.99,0.5,0.7666057348251343,0.680327868852459,0.7016129032258065,0.6583333333333333,0.6796875,0.6810344827586207,0.6904761904761906,0.6694915254237288,0.6779859066009521,Noise-using-synonym
Fri Aug 21 12:04:19 2020,Student,0.0001,64,15,0.99,0.5,0.8982327580451965,0.6680327868852459,0.7526881720430108,0.6158940397350994,0.546875,0.8017241379310345,0.6334841628959276,0.6966292134831461,0.611514151096344,Noise-using-synonym
Fri Aug 21 12:04:19 2020,Teacher,0.0001,64,15,0.99,0.5,0.8982327580451965,0.7131147540983607,0.6835443037974683,0.7674418604651163,0.84375,0.5689655172413793,0.7552447552447552,0.6534653465346535,0.5793255567550659,Noise-using-synonym
Fri Aug 21 12:15:59 2020,Student,0.0001,64,20,0.99,0.5,0.9475929141044617,0.7090163934426229,0.7394957983193278,0.68,0.6875,0.7327586206896551,0.7125506072874493,0.7053941908713692,0.8225468993186951,Noise-using-synonym
Fri Aug 21 12:16:00 2020,Teacher,0.0001,64,20,0.99,0.5,0.9475929141044617,0.6926229508196722,0.6879432624113475,0.6990291262135923,0.7578125,0.6206896551724138,0.7211895910780669,0.6575342465753424,0.6319805383682251,Noise-using-synonym
Fri Aug 21 12:27:30 2020,Student,0.0001,64,25,0.99,0.5,0.9579524397850037,0.7008196721311475,0.7310924369747899,0.672,0.6796875,0.7241379310344828,0.7044534412955465,0.6970954356846474,1.0803945064544678,Noise-using-synonym
Fri Aug 21 12:27:30 2020,Teacher,0.0001,64,25,0.99,0.5,0.9579524397850037,0.7049180327868853,0.7222222222222222,0.6864406779661016,0.7109375,0.6982758620689655,0.716535433070866,0.6923076923076923,0.8756945133209229,Noise-using-synonym
