Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Thu Aug 27 07:06:33 2020,Student,0.0001,64,10,0.99,0.5,0.8403412699699402,0.6844262295081968,0.6491228070175439,0.7671232876712328,0.8671875,0.4827586206896552,0.7424749163879599,0.5925925925925926,0.8643907308578491,MeanTeacher-unlabeldiff
Thu Aug 27 07:06:34 2020,Teacher,0.0001,64,10,0.99,0.5,0.8403412699699402,0.6516393442622951,0.6038647342995169,0.918918918918919,0.9765625,0.29310344827586204,0.746268656716418,0.4444444444444445,0.6706392765045166,MeanTeacher-unlabeldiff
Thu Aug 27 07:25:23 2020,Student,0.0001,64,15,0.99,0.5,0.9384521842002869,0.5532786885245902,0.6338028169014085,0.5202312138728323,0.3515625,0.7758620689655172,0.45226130653266333,0.6228373702422145,0.9886659383773804,MeanTeacher-unlabeldiff
Thu Aug 27 07:25:23 2020,Teacher,0.0001,64,15,0.99,0.5,0.9384521842002869,0.6844262295081968,0.6321243523316062,0.8823529411764706,0.953125,0.3879310344827586,0.7601246105919003,0.5389221556886228,0.617154598236084,MeanTeacher-unlabeldiff
Thu Aug 27 07:44:09 2020,Student,0.0001,64,20,0.99,0.5,0.9689213633537292,0.569672131147541,0.8285714285714286,0.5263157894736842,0.2265625,0.9482758620689655,0.35582822085889565,0.6769230769230768,0.9830918908119202,MeanTeacher-unlabeldiff
Thu Aug 27 07:44:09 2020,Teacher,0.0001,64,20,0.99,0.5,0.9689213633537292,0.7090163934426229,0.6557377049180327,0.8688524590163934,0.9375,0.45689655172413796,0.7717041800643086,0.5988700564971752,0.6671032905578613,MeanTeacher-unlabeldiff
Thu Aug 27 08:02:53 2020,Student,0.0001,64,25,0.99,0.5,0.9823278784751892,0.569672131147541,0.8484848484848485,0.5260663507109005,0.21875,0.9568965517241379,0.3478260869565217,0.6788990825688073,1.0469961166381836,MeanTeacher-unlabeldiff
Thu Aug 27 08:02:53 2020,Teacher,0.0001,64,25,0.99,0.5,0.9823278784751892,0.5778688524590164,0.8205128205128205,0.5317073170731708,0.25,0.9396551724137931,0.38323353293413176,0.6791277258566979,0.8450952768325806,MeanTeacher-unlabeldiff
Thu Aug 27 08:21:37 2020,Student,0.0001,64,30,0.99,0.5,0.9908592104911804,0.5860655737704918,0.8648648648648649,0.5362318840579711,0.25,0.9568965517241379,0.3878787878787879,0.6873065015479876,0.9905252456665039,MeanTeacher-unlabeldiff
Thu Aug 27 08:21:37 2020,Teacher,0.0001,64,30,0.99,0.5,0.9908592104911804,0.5819672131147541,0.8611111111111112,0.5336538461538461,0.2421875,0.9568965517241379,0.3780487804878049,0.6851851851851851,0.9344567656517029,MeanTeacher-unlabeldiff
Thu Aug 27 08:59:25 2020,Student,0.0001,64,10,0.99,0.5,0.8909201622009277,0.5983606557377049,0.6568627450980392,0.5563380281690141,0.5153846153846153,0.6929824561403509,0.5775862068965517,0.6171875,0.6070849895477295,MeanTeacher-unlabeldiff
Thu Aug 27 08:59:25 2020,Teacher,0.0001,64,10,0.99,0.5,0.8909201622009277,0.5655737704918032,0.875,0.5188679245283019,0.2153846153846154,0.9649122807017544,0.345679012345679,0.674846625766871,0.6697622537612915,MeanTeacher-unlabeldiff
Thu Aug 27 09:18:11 2020,Student,0.0001,64,15,0.99,0.5,0.9524679780006409,0.6147540983606558,0.6875,0.5675675675675675,0.5076923076923077,0.7368421052631579,0.584070796460177,0.6412213740458015,0.8695636987686157,MeanTeacher-unlabeldiff
Thu Aug 27 09:18:11 2020,Teacher,0.0001,64,15,0.99,0.5,0.9524679780006409,0.5573770491803278,0.6341463414634146,0.5185185185185185,0.4,0.7368421052631579,0.49056603773584906,0.6086956521739131,0.5820420980453491,MeanTeacher-unlabeldiff
Thu Aug 27 09:36:55 2020,Student,0.0001,64,20,0.99,0.5,0.9750152230262756,0.6188524590163934,0.7341772151898734,0.5636363636363636,0.4461538461538462,0.8157894736842105,0.5550239234449761,0.6666666666666666,1.5700924396514893,MeanTeacher-unlabeldiff
Thu Aug 27 09:36:56 2020,Teacher,0.0001,64,20,0.99,0.5,0.9750152230262756,0.610655737704918,0.6605504587155964,0.5703703703703704,0.5538461538461539,0.6754385964912281,0.602510460251046,0.6184738955823292,0.7392362356185913,MeanTeacher-unlabeldiff
Thu Aug 27 09:55:45 2020,Student,0.0001,64,25,0.99,0.5,0.9823278784751892,0.5614754098360656,0.7017543859649122,0.5187165775401069,0.3076923076923077,0.8508771929824561,0.4278074866310161,0.6445182724252492,1.4638508558273315,MeanTeacher-unlabeldiff
Thu Aug 27 09:55:45 2020,Teacher,0.0001,64,25,0.99,0.5,0.9823278784751892,0.5778688524590164,0.651685393258427,0.535483870967742,0.4461538461538462,0.7280701754385965,0.5296803652968037,0.617100371747212,0.8995190858840942,MeanTeacher-unlabeldiff
Thu Aug 27 10:14:29 2020,Student,0.0001,64,30,0.99,0.5,0.989640474319458,0.5860655737704918,0.7457627118644068,0.5351351351351351,0.3384615384615385,0.868421052631579,0.46560846560846564,0.6622073578595317,1.9164544343948364,MeanTeacher-unlabeldiff
Thu Aug 27 10:14:29 2020,Teacher,0.0001,64,30,0.99,0.5,0.989640474319458,0.5655737704918032,0.7,0.5217391304347826,0.3230769230769231,0.8421052631578947,0.4421052631578948,0.6442953020134228,1.640400767326355,MeanTeacher-unlabeldiff
