Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Fri Aug 21 00:48:28 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5006226650062267,0.5185185185185185,0.4915572232645403,0.340632603406326,0.6683673469387755,0.4111600587371513,0.5664864864864865,7.772240161895752,Label propogation
Fri Aug 21 00:48:33 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.4657534246575342,0.5167785234899329,0.43564356435643564,0.35079726651480636,0.6043956043956044,0.417910447761194,0.5063291139240506,7.898169994354248,Label propogation
Fri Aug 21 00:48:37 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5006226650062267,0.5234657039711191,0.48859315589353614,0.3502415458937198,0.6606683804627249,0.4196816208393633,0.5617486338797815,7.786928176879883,Label propogation
Fri Aug 21 00:48:41 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.46077210460772106,0.47750865051903113,0.45136186770428016,0.32857142857142857,0.6057441253263708,0.3892806770098731,0.5172798216276477,7.812048435211182,Label propogation
Fri Aug 21 00:48:45 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5068493150684932,0.5271565495207667,0.49387755102040815,0.39951573849878935,0.6205128205128205,0.4545454545454545,0.55,7.761164665222168,Label propogation
Fri Aug 21 00:48:48 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.4794520547945205,0.4882154882154882,0.4743083003952569,0.35279805352798055,0.6122448979591837,0.4096045197740113,0.5345211581291759,7.7599687576293945,Label propogation
Fri Aug 21 00:48:52 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5080946450809465,0.5522875816993464,0.48088531187122735,0.3957845433255269,0.6356382978723404,0.461118690313779,0.547537227949599,7.828982353210449,Label propogation
Fri Aug 21 00:48:56 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5180572851805728,0.5445205479452054,0.50293542074364,0.38498789346246975,0.658974358974359,0.4510638297872341,0.5704772475027746,7.772721290588379,Label propogation
Fri Aug 21 00:49:00 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5168119551681195,0.5333333333333333,0.5061475409836066,0.41075794621026895,0.6269035532994924,0.46408839779005523,0.5600907029478458,7.743510723114014,Label propogation
Fri Aug 21 00:49:04 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5143212951432129,0.5331125827814569,0.5029940119760479,0.3926829268292683,0.6412213740458015,0.45224719101123595,0.5637583892617449,7.752938270568848,Label propogation
Fri Aug 21 00:49:08 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5342465753424658,0.5977859778597786,0.5018796992481203,0.3793911007025761,0.7101063829787234,0.4641833810888252,0.5881057268722467,7.87168550491333,Label propogation
Fri Aug 21 00:49:11 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.49937733499377335,0.5203761755485894,0.4855371900826446,0.4,0.6056701030927835,0.452316076294278,0.5389908256880733,7.7657599449157715,Label propogation
Fri Aug 21 00:49:15 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5317559153175592,0.5698529411764706,0.512241054613936,0.3743961352657005,0.699228791773779,0.4518950437317784,0.591304347826087,7.789921760559082,Label propogation
Fri Aug 21 00:49:19 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.49066002490660027,0.5498154981549815,0.4605263157894737,0.34174311926605505,0.667574931880109,0.4214992927864215,0.5450500556173526,7.927877902984619,Label propogation
Fri Aug 21 00:49:23 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5118306351183064,0.5602836879432624,0.4856046065259117,0.37089201877934275,0.6710875331564987,0.44632768361581926,0.5634743875278397,7.852548122406006,Label propogation
Fri Aug 21 00:49:27 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5330012453300125,0.5888888888888889,0.5046904315196998,0.375886524822695,0.7078947368421052,0.4588744588744588,0.5892661555312158,7.8477373123168945,Label propogation
Fri Aug 21 00:49:31 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.48692403486924035,0.5376344086021505,0.4599236641221374,0.3464203233256351,0.6513513513513514,0.42134831460674155,0.5391498881431768,7.897087574005127,Label propogation
Fri Aug 21 00:49:35 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.5080946450809465,0.5085324232081911,0.5078431372549019,0.3725,0.6426799007444168,0.43001443001442996,0.5673603504928806,7.704688549041748,Label propogation
Fri Aug 21 00:49:39 2020,Label Propogation,NaN,NaN,NaN,NaN,NaN,NaN,0.49066002490660027,0.5358649789029536,0.4717314487632509,0.2981220657276995,0.7082228116710876,0.3831070889894419,0.5662778366914104,7.9052958488464355,Label propogation
