Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Fri Aug 21 11:37:32 2020,Student,0.0001,64,10,0.99,0.5,0.8470444679260254,0.7336065573770492,0.7114093959731543,0.7684210526315789,0.828125,0.6293103448275862,0.7653429602888085,0.6919431279620853,0.5102658867835999,Noise-using-synonym
Fri Aug 21 11:37:32 2020,Teacher,0.0001,64,10,0.99,0.5,0.8470444679260254,0.6967213114754098,0.6824324324324325,0.71875,0.7890625,0.5948275862068966,0.7318840579710145,0.6509433962264151,0.654632031917572,Noise-using-synonym
Fri Aug 21 11:41:22 2020,Student,0.0001,64,15,0.99,0.5,0.9183424711227417,0.7295081967213115,0.7214285714285714,0.7403846153846154,0.7890625,0.6637931034482759,0.753731343283582,0.7000000000000001,0.5541711449623108,Noise-using-synonym
Fri Aug 21 11:41:23 2020,Teacher,0.0001,64,15,0.99,0.5,0.9183424711227417,0.7254098360655737,0.7019867549668874,0.7634408602150538,0.828125,0.6120689655172413,0.7598566308243728,0.6794258373205742,0.523282527923584,Noise-using-synonym
Fri Aug 21 11:45:10 2020,Student,0.0001,64,20,0.99,0.5,0.9573431015014648,0.7540983606557377,0.7786885245901639,0.7295081967213115,0.7421875,0.7672413793103449,0.7599999999999999,0.7478991596638656,0.6431646347045898,Noise-using-synonym
Fri Aug 21 11:45:10 2020,Teacher,0.0001,64,20,0.99,0.5,0.9573431015014648,0.7418032786885246,0.7407407407407407,0.7431192660550459,0.78125,0.6982758620689655,0.7604562737642586,0.72,0.5320520997047424,Noise-using-synonym
Fri Aug 21 11:48:58 2020,Student,0.0001,64,25,0.99,0.5,0.9469835758209229,0.7172131147540983,0.7478991596638656,0.688,0.6953125,0.7413793103448276,0.7206477732793523,0.7136929460580912,0.7156878113746643,Noise-using-synonym
Fri Aug 21 11:48:58 2020,Teacher,0.0001,64,25,0.99,0.5,0.9469835758209229,0.7418032786885246,0.768595041322314,0.7154471544715447,0.7265625,0.7586206896551724,0.746987951807229,0.7364016736401673,0.6335359215736389,Noise-using-synonym
Fri Aug 21 11:52:50 2020,Student,0.0001,64,30,0.99,0.5,0.9817184805870056,0.7540983606557377,0.765625,0.7413793103448276,0.765625,0.7413793103448276,0.765625,0.7413793103448276,0.7043976783752441,Noise-using-synonym
Fri Aug 21 11:52:51 2020,Teacher,0.0001,64,30,0.99,0.5,0.9817184805870056,0.7418032786885246,0.7642276422764228,0.71900826446281,0.734375,0.75,0.7490039840637451,0.7341772151898734,0.715428352355957,Noise-using-synonym
Fri Aug 21 12:00:45 2020,Student,0.0001,64,10,0.99,0.5,0.7903717160224915,0.7008196721311475,0.6417910447761194,0.9767441860465116,0.9923076923076923,0.3684210526315789,0.7794561933534744,0.5350318471337578,0.6356353163719177,Noise-using-synonym
Fri Aug 21 12:00:45 2020,Teacher,0.0001,64,10,0.99,0.5,0.7903717160224915,0.6557377049180327,0.6666666666666666,0.6415094339622641,0.7076923076923077,0.5964912280701754,0.6865671641791045,0.6181818181818182,0.676720917224884,Noise-using-synonym
Fri Aug 21 12:04:33 2020,Student,0.0001,64,15,0.99,0.5,0.9067641496658325,0.6639344262295082,0.7,0.6290322580645161,0.6461538461538462,0.6842105263157895,0.6719999999999999,0.6554621848739496,0.8803211450576782,Noise-using-synonym
Fri Aug 21 12:04:34 2020,Teacher,0.0001,64,15,0.99,0.5,0.9067641496658325,0.7213114754098361,0.6666666666666666,0.896551724137931,0.9538461538461539,0.45614035087719296,0.7848101265822784,0.6046511627906976,0.5963147878646851,Noise-using-synonym
Fri Aug 21 12:08:21 2020,Student,0.0001,64,20,0.99,0.5,0.962218165397644,0.6598360655737705,0.7117117117117117,0.6165413533834586,0.6076923076923076,0.7192982456140351,0.6556016597510373,0.6639676113360323,1.1029309034347534,Noise-using-synonym
Fri Aug 21 12:08:21 2020,Teacher,0.0001,64,20,0.99,0.5,0.962218165397644,0.6721311475409836,0.6865671641791045,0.6545454545454545,0.7076923076923077,0.631578947368421,0.696969696969697,0.6428571428571428,0.6927670240402222,Noise-using-synonym
Fri Aug 21 12:12:09 2020,Student,0.0001,64,25,0.99,0.5,0.9786715507507324,0.6475409836065574,0.6833333333333333,0.6129032258064516,0.6307692307692307,0.6666666666666666,0.6559999999999999,0.6386554621848739,1.2124327421188354,Noise-using-synonym
Fri Aug 21 12:12:10 2020,Teacher,0.0001,64,25,0.99,0.5,0.9786715507507324,0.6516393442622951,0.6859504132231405,0.6178861788617886,0.6384615384615384,0.6666666666666666,0.6613545816733067,0.6413502109704641,1.0061464309692383,Noise-using-synonym
Fri Aug 21 12:15:57 2020,Student,0.0001,64,30,0.99,0.5,0.9847654104232788,0.6721311475409836,0.6984126984126984,0.6440677966101694,0.676923076923077,0.6666666666666666,0.6875,0.6551724137931034,1.4594597816467285,Noise-using-synonym
Fri Aug 21 12:15:58 2020,Teacher,0.0001,64,30,0.99,0.5,0.9847654104232788,0.6434426229508197,0.6776859504132231,0.6097560975609756,0.6307692307692307,0.6578947368421053,0.6533864541832669,0.6329113924050632,1.2630692720413208,Noise-using-synonym
Fri Aug 21 12:23:51 2020,Student,0.0001,64,10,0.99,0.5,0.8293723464012146,0.6516393442622951,0.672,0.6302521008403361,0.65625,0.646551724137931,0.6640316205533596,0.6382978723404256,0.6677156686782837,Noise-using-synonym
