Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Mon Aug 10 09:16:24 2020,Student,0.0001,64,30,0.99,0.5,0.9762684106826782,0.6899128268991283,0.6822222222222222,0.6997167138810199,0.7433414043583535,0.6333333333333333,0.7114716106604866,0.6648721399730821,0.7997860908508301,Unlabelled Difference
Mon Aug 10 09:16:28 2020,Teacher,0.0001,64,30,0.99,0.5,0.9762684106826782,0.688667496886675,0.6926713947990544,0.6842105263157895,0.7094430992736077,0.6666666666666666,0.7009569377990431,0.6753246753246753,0.633341908454895,Unlabelled Difference
Mon Aug 10 10:08:12 2020,Student,0.0001,64,30,0.99,0.5,0.9705401062965393,0.676214196762142,0.6993318485523385,0.6468926553672316,0.715261958997722,0.6291208791208791,0.7072072072072072,0.6378830083565459,0.7435181736946106,Unlabelled Difference
Mon Aug 10 10:08:16 2020,Teacher,0.0001,64,30,0.99,0.5,0.9705401062965393,0.6749688667496887,0.7317708333333334,0.6229116945107399,0.6400911161731208,0.717032967032967,0.6828675577156744,0.6666666666666666,0.6380965113639832,Unlabelled Difference
Mon Aug 10 10:58:07 2020,Student,0.0001,64,30,0.99,0.5,0.9672667980194092,0.6625155666251556,0.71875,0.6109785202863962,0.6287015945330297,0.7032967032967034,0.6707168894289186,0.6538952745849298,0.8933636546134949,Unlabelled Difference
Mon Aug 10 10:58:11 2020,Teacher,0.0001,64,30,0.99,0.5,0.9672667980194092,0.651307596513076,0.7317784256559767,0.591304347826087,0.571753986332574,0.7472527472527473,0.6419437340153452,0.6601941747572815,0.7347564101219177,Unlabelled Difference
Mon Aug 10 11:47:55 2020,Student,0.0001,64,30,0.99,0.5,0.9738134145736694,0.6948941469489415,0.6768558951965066,0.7188405797101449,0.7616707616707616,0.6262626262626263,0.7167630057803469,0.6693657219973009,0.7259532809257507,Unlabelled Difference
Mon Aug 10 11:47:58 2020,Teacher,0.0001,64,30,0.99,0.5,0.9738134145736694,0.6998754669987547,0.6820175438596491,0.723342939481268,0.7641277641277642,0.6338383838383839,0.7207415990730011,0.6756393001345895,0.612320601940155,Unlabelled Difference
Mon Aug 10 12:37:32 2020,Student,0.0001,64,30,0.99,0.5,0.9828150868415833,0.6687422166874222,0.6657681940700808,0.6712962962962963,0.6349614395886889,0.7004830917874396,0.6499999999999999,0.6855791962174941,0.7367610931396484,Unlabelled Difference
Mon Aug 10 12:37:36 2020,Teacher,0.0001,64,30,0.99,0.5,0.9828150868415833,0.688667496886675,0.7014492753623188,0.6790393013100436,0.622107969151671,0.751207729468599,0.659400544959128,0.7133027522935779,0.6435308456420898,Unlabelled Difference
Mon Aug 10 13:27:26 2020,Student,0.0001,64,30,0.99,0.5,0.9680851101875305,0.6687422166874222,0.6588785046728972,0.68,0.7014925373134329,0.6359102244389028,0.6795180722891565,0.6572164948453609,0.8466840982437134,Unlabelled Difference
Mon Aug 10 13:27:30 2020,Teacher,0.0001,64,30,0.99,0.5,0.9680851101875305,0.6650062266500623,0.6633906633906634,0.6666666666666666,0.6716417910447762,0.6583541147132169,0.6674907292954265,0.6624843161856964,0.6743285059928894,Unlabelled Difference
