Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Mon Aug 24 02:35:22 2020,Student,0.0001,64,10,0.99,0.5,0.664484441280365,0.5616438356164384,0.8584070796460177,0.5130434782608696,0.22401847575057737,0.9567567567567568,0.35531135531135527,0.6679245283018868,0.6519421935081482,Noise-using-synonym
Mon Aug 24 02:35:26 2020,Teacher,0.0001,64,10,0.99,0.5,0.664484441280365,0.46077210460772106,0.0,0.46077210460772106,0.0,1.0,0.0,0.6308610400682012,0.6913247108459473,Noise-using-synonym
Fri Aug 28 17:01:18 2020,Student,0.0001,64,10,0.99,0.5,0.8461538553237915,0.6450809464508095,0.7573529411764706,0.5875706214689266,0.48470588235294115,0.8253968253968254,0.5911047345767576,0.6864686468646864,0.6846837997436523,Noise-using-synonym
Fri Aug 28 17:01:20 2020,Teacher,0.0001,64,10,0.99,0.5,0.8461538553237915,0.6214196762141968,0.6003316749585407,0.685,0.851764705882353,0.36243386243386244,0.7042801556420234,0.4740484429065745,0.6836467981338501,Noise-using-synonym
